Expected Return,Expected Volatility,Expected Sharpe
-0.07366335837384472,0.13045291370974169,-0.7946419549086972
-0.04507413293284822,0.10522168971417306,-0.7134853387812109
-0.02976095334948679,0.10403862597929074,-0.5744112130179653
-0.08465045408190972,0.12329982191236089,-0.9298509300638003
0.010236912464430753,0.07671173217169137,-0.25762796610219607
-0.03272065620193368,0.10329361935740396,-0.607207459590658
-0.009392532196672718,0.09081451508576988,-0.4337691189505157
-0.0054040658048772235,0.07238714407339633,-0.48909328110775535
-0.027408013023912242,0.09745811227008441,-0.5890532012852676
-0.03130459299713205,0.09577576503720167,-0.6400846077639769
-0.02677243468962389,0.08687777139370505,-0.6534748046464908
-0.003085324251035918,0.06482976605904692,-0.5103415647204683
-0.007537582700700789,0.08769510098461021,-0.4280465188960594
-0.0126666202852344,0.08750107124277307,-0.4876125478150457
-0.014385374472253765,0.10392417370562987,-0.42709384053394
-0.051433613024245844,0.12126023079160698,-0.671560762276582
-0.05465249648572629,0.1122843160210665,-0.7539120287275384
-0.061600810182261906,0.13097451423300246,-0.69937888847066
-0.06845120129897969,0.10433531111087163,-0.9436038504199292
-0.033243308671570715,0.08665906536005483,-0.7297944930377992
-0.06376907635970983,0.12162448496950304,-0.7709720323438338
-0.0123633550213182,0.07582051411809734,-0.5587320992750514
-0.07801492917555564,0.15676021923840314,-0.6890455352788517
-0.012564365219089522,0.09255128332409449,-0.45990032434275774
-0.01889430386434378,0.08817292186272264,-0.5545274312273312
-1.0391935791515677e-05,0.060404800084554226,-0.4968213104551819
-0.017493149736662085,0.0780897809551459,-0.6081864893940698
-0.03725315541815592,0.11322185197818851,-0.5939944828946255
-0.03604868957840929,0.1232955419168969,-0.5356940612088564
-0.06560469701674242,0.1231385461275718,-0.7763994299372005
-0.03970818476514511,0.1054002156565025,-0.6613666236919561
-0.050540842425244564,0.1121034845747246,-0.7184508379091339
0.03025171824185404,0.05422935985742636,0.0046417336017948695
-0.08304618111432022,0.16698155579532528,-0.676998010803568
-0.017791602712090904,0.09104154073833379,-0.524942815384141
-0.051989025775042816,0.1360009819362795,-0.6028561309465921
-0.06609869389081857,0.134015539723308,-0.7170712746389445
-0.04374115199731356,0.09108000975093394,-0.8096304798271874
-0.036209259807998065,0.11187674494966415,-0.5918053822336992
-0.059673092291754576,0.11279997293115851,-0.7949744132162319
-0.061051353576927224,0.12510448790224904,-0.7278024562002173
-0.07059055537350639,0.13315346302607858,-0.7554482856657312
-0.028709244810812988,0.08536276596548349,-0.6877617442076809
-0.04489320101971245,0.11932499130545965,-0.6276405319652912
-0.08310355402063438,0.13544245493218512,-0.8350672178621125
-0.06794133354965093,0.1435878165914533,-0.682100583981445
0.0037721847530236136,0.07084979244252156,-0.37018902021843286
-0.025306064734693115,0.08419739797158095,-0.6568619228988586
-0.022759665727516698,0.08272039508148522,-0.6378072260842665
-0.03155259967643531,0.10151851085244028,-0.6063189772937427
-0.10152922170886791,0.1457882189137862,-0.9021937622178473
-0.03984823978440956,0.10888514657698468,-0.6414854732736665
-0.05235986214330017,0.14846088169540084,-0.5547580022613566
-0.035700652745065446,0.09628732695967393,-0.6823395645055297
-0.05128226669021825,0.1138883421743524,-0.7137013774929019
-0.05055463549595195,0.1052062955238774,-0.7656826532559492
-0.08583631855071139,0.1347991302275772,-0.8593254151948052
-0.006304620754959989,0.0833274458694626,-0.4356862301027843
-0.05775897345414426,0.12987073266347163,-0.6757409591393487
-0.025665434311858807,0.09581904530933953,-0.5809433201108409
-0.03554148424722411,0.10584525229445882,-0.6192198783266099
0.0043938796691359,0.08976074648396332,-0.28527080415311495
-0.10140762762002795,0.1587672007764353,-0.8276749037420319
-0.050342549981997144,0.1243703261058583,-0.6459945269711141
-0.026038268881246895,0.09390428421008115,-0.5967594487582588
-0.07965481711940656,0.1273498654888044,-0.861051691719663
-0.09083518739038404,0.14975003127332,-0.8069126020403874
-0.0634617322480704,0.12751342439822833,-0.7329560216043336
-0.028407869525654716,0.0946138705605704,-0.6173288248287323
-0.06486801943756237,0.10512280713794345,-0.9024494495573676
-0.07004137495146999,0.12165941631913536,-0.8223068791407216
-0.053743542280312154,0.11617576244704247,-0.7208348842856597
-0.044774504999635964,0.09445796811863132,-0.7916166998820622
-0.05927541478140955,0.11906627815453913,-0.7497959637701678
-0.02738780777422432,0.09147731300748485,-0.6273447031563852
-0.023052754284040126,0.10168375806160504,-0.5217426587626526
-0.015088677689400302,0.07945669035770617,-0.5674623179799653
-0.003800678229025438,0.08790553852626361,-0.3845113606684382
-0.019868595929100393,0.08301458022362862,-0.6007209311275441
-0.07810778959684171,0.14157290966268146,-0.7636191828961106
-0.033192464791717974,0.10012708736949999,-0.6311225708435739
-0.04532808937730521,0.10638312753064069,-0.70808304968858
-0.009105611794306714,0.07099167023862801,-0.5508478905040405
-0.02402253692131115,0.10786068525281989,-0.5008547534691172
-0.027851935981466153,0.09984236436715625,-0.5794327523006546
-0.04340055730167974,0.12354961210988889,-0.5940978368786378
-0.025012957171631035,0.09965926651001461,-0.5520104562088349
-0.009821222335788339,0.07217658544452947,-0.5517193988955394
-0.02376962779690787,0.09430102117503493,-0.5701913630087257
-0.036222379188519165,0.10050937770868006,-0.6588676668605039
-0.058362021065577196,0.13286568244383715,-0.6650477342253382
-0.043840281715875284,0.11892656733250358,-0.6208897084318193
-0.0397233262973005,0.09880725932235644,-0.7056498356039784
-0.06382198489650798,0.14406752302119827,-0.6512361907041526
-0.03449815784994497,0.09922158388365004,-0.6500416071323483
-0.006788402088692025,0.07529009910908943,-0.48862204358887246
-0.013124234960835654,0.07505820736043106,-0.5745438970285046
-0.05652665400095738,0.12646685812309214,-0.6841844202118128
-0.053262966691247096,0.11276349413454304,-0.7383858342656748
-0.014654059780534714,0.0847406700528782,-0.5269495715890677
-0.00316718800583516,0.09182219403285823,-0.36121101608578865
-0.08510128335569726,0.14783973875289266,-0.7785544287796922
-0.0911353698324587,0.14746379119817898,-0.8214583990293788
-0.0025189893195347876,0.09304361187179415,-0.34950265435033917
-0.001012386789266878,0.0700590874322783,-0.44266044457465414
-0.043389243227823615,0.11619035951637928,-0.6316293669568858
